l0 density,l1 density,min,max
0.48699951171875,1.771240234375,-102,3
0.0081787109375,0.5528564453125,-178,0
0.05096435546875,1.0654296875,-146,1
0.859619140625,8.884033203125,-219,2
0.2265625,0.296142578125,0,2
0.2884521484375,0.32794189453125,0,2
0.04400634765625,1.13238525390625,-87,0
0.2958984375,1.85723876953125,-108,6
0.01861572265625,0.69378662109375,-170,1
0.05230712890625,1.6119384765625,-131,0
0.3118896484375,3.3756103515625,-285,7
0.25,0.25,0,1
0.08868408203125,1.48968505859375,-129,0
0.00927734375,0.00927734375,-1,0
0.147705078125,2.24761962890625,-99,0
0.0234375,0.07672119140625,0,5
0.1014404296875,2.7159423828125,-318,20
0.1636962890625,1.63262939453125,-161,5
0.019775390625,0.1025390625,-172,0
0.05438232421875,1.5850830078125,-180,1
0.10784912109375,0.10784912109375,0,1
0.579345703125,0.87451171875,0,3
0.453125,0.6942138671875,0,2
0.14373779296875,1.85150146484375,-143,8
0.370849609375,2.13494873046875,-150,3
0.02587890625,0.89569091796875,-197,10
0.05999755859375,1.5281982421875,-134,0
0.62664794921875,8.48162841796875,-217,1
0.04962158203125,0.74859619140625,-101,0
0.19561767578125,3.43133544921875,-101,0
0.802978515625,4.53228759765625,-182,1
0.2283935546875,4.09979248046875,-85,0
0.17913818359375,2.96746826171875,-126,0
0.08953857421875,2.6839599609375,-96,0
0.015625,0.046875,0,3
0.03265380859375,0.8468017578125,-90,0
0.04437255859375,1.51873779296875,-107,0
0.01324462890625,0.01324462890625,0,1
0.0347900390625,1.12646484375,-111,0
0.3861083984375,0.51507568359375,0,2
0.2032470703125,4.37298583984375,-155,0
0.79510498046875,0.79510498046875,0,1
0.08782958984375,2.22119140625,-189,1
0.06610107421875,1.43121337890625,-113,0
0.012451171875,0.012451171875,0,1
0.1015625,0.1015625,0,1
0.12298583984375,2.8511962890625,-175,0
0.09222412109375,1.2689208984375,-108,1
0.046875,0.672119140625,-567,58
0.50372314453125,13.5523681640625,-196,0
0.26788330078125,0.26800537109375,-2,1
0.19805908203125,1.3865966796875,-136,2
0.12359619140625,1.5980224609375,-188,3
0.1015625,2.4591064453125,-148,19
0.609375,0.609375,0,1
0.1043701171875,1.8348388671875,-92,0
0.28363037109375,2.4014892578125,-149,7
0.44915771484375,1.69903564453125,-124,3
0.7147216796875,0.74859619140625,-123,1
0.14813232421875,0.14813232421875,0,1
0.00970458984375,0.00970458984375,-1,0
0.46759033203125,1.62554931640625,-128,2
0.12396240234375,0.12396240234375,0,1
0.57861328125,2.08990478515625,-134,1
0.2071533203125,7.006591796875,-107,0
0.106689453125,1.97509765625,-157,0
0.203369140625,0.203369140625,0,1
0.06536865234375,1.03741455078125,-83,0
0.0234375,0.16339111328125,0,9
0.13763427734375,2.62396240234375,-120,0
0.0546875,0.26263427734375,0,6
0.4261474609375,2.43463134765625,-184,1
0.0234375,1.07293701171875,-101,29
0.0546875,0.0546875,0,1
0.219970703125,3.9189453125,-135,0
0.265625,0.265625,0,1
0.00787353515625,0.19158935546875,-100,0
0.3154296875,0.68499755859375,-117,1
0.27569580078125,2.2646484375,-225,7
0.1015625,0.1015625,0,1
0.086669921875,2.74468994140625,-167,1
0.06597900390625,1.6163330078125,-170,1
0.0989990234375,2.45220947265625,-194,0
0.40625,0.40625,0,1
0.20941162109375,1.29571533203125,-103,1
0.01715087890625,0.50439453125,-91,1
0.11187744140625,0.11187744140625,0,1
0.125,0.19390869140625,0,2
0.04534912109375,0.86993408203125,-159,1
0.111328125,2.03753662109375,-100,0
0.8515625,0.8515625,0,1
0.2890625,0.37750244140625,0,2
0.1953125,0.19622802734375,0,2
0.01165771484375,0.4248046875,-129,1
0.01080322265625,0.66412353515625,-165,0
0.2008056640625,3.744384765625,-287,12
0.0303955078125,0.0418701171875,-36,0
0.0078125,0.015625,0,2
0.05877685546875,1.40948486328125,-128,1
0.0101318359375,0.50390625,-142,0
0.81024169921875,3.63116455078125,-120,15
0.15472412109375,1.84735107421875,-150,1
0.13177490234375,3.14508056640625,-174,0
0.288330078125,1.3826904296875,-106,1
0.8125,3.2109375,0,4
0.00830078125,0.00830078125,-1,0
0.041748046875,0.676513671875,-151,0
0.06842041015625,1.55584716796875,-175,4
0.1676025390625,4.33642578125,-184,0
0.109375,0.109375,0,1
0.161376953125,1.579833984375,-187,7
0.13934326171875,1.39373779296875,-125,2
0.27227783203125,2.27117919921875,-189,1
0.154296875,2.80377197265625,-100,0
0.20391845703125,1.63665771484375,-148,1
0.21282958984375,3.8232421875,-129,0
0.04290771484375,1.0906982421875,-115,0
0.01513671875,0.65130615234375,-132,0
1.0,1.0,1,1
0.27557373046875,6.1097412109375,-118,0
0.2786865234375,2.1075439453125,-177,1
0.0859375,0.1712646484375,0,2
0.31884765625,1.79638671875,-132,1
0.1363525390625,2.509521484375,-105,0
0.08966064453125,1.613525390625,-186,6
0.0078125,0.0078125,0,1
0.2828369140625,0.2828369140625,0,1
0.6717529296875,2.97601318359375,-233,2
0.71270751953125,1.22344970703125,-100,1
0.1407470703125,1.71734619140625,-122,9
0.1114501953125,0.1114501953125,0,1
0.12158203125,2.544921875,-152,0
0.07440185546875,1.61907958984375,-118,0
0.15399169921875,0.15399169921875,0,1
0.5625,0.5625,0,1
0.1373291015625,2.2955322265625,-88,0
0.13079833984375,2.36651611328125,-247,11
0.2265625,1.3836669921875,-109,1
0.1171875,0.1171875,0,1
0.0771484375,1.77197265625,-157,0
0.51605224609375,0.51605224609375,0,1
0.15350341796875,1.6229248046875,-154,5
0.078125,0.1484375,0,2
0.47076416015625,1.5787353515625,-108,1
0.01422119140625,0.01422119140625,0,1
0.13909912109375,4.878173828125,-140,0
0.151123046875,0.151123046875,0,1
0.619873046875,9.5711669921875,-248,2
0.086669921875,1.91180419921875,-138,0
0.07708740234375,1.13983154296875,-97,2
0.035888671875,0.069580078125,-60,0
0.09765625,1.8521728515625,-227,6
0.421875,0.79803466796875,0,2
0.0546875,1.1903076171875,-100,1
0.1580810546875,3.30718994140625,-144,0
0.13995361328125,2.95806884765625,-146,0
0.04705810546875,0.04705810546875,0,1
0.378173828125,0.378173828125,0,1
1.0,1.0,1,1
0.068359375,1.4150390625,-105,0
0.21875,0.21875,0,1
0.24127197265625,4.7110595703125,-139,0
0.2537841796875,0.2537841796875,0,1
0.1971435546875,1.48583984375,-91,1
0.2047119140625,2.61029052734375,-270,7
0.2117919921875,3.0263671875,-177,1
0.161865234375,2.8382568359375,-135,0
0.046875,0.1171875,0,3
0.3270263671875,8.27056884765625,-117,1
0.17608642578125,1.4715576171875,-136,1
0.109375,0.109375,0,1
0.1015625,0.1156005859375,0,2
0.234375,0.234375,0,1
0.0711669921875,1.50457763671875,-84,0
0.25445556640625,0.25445556640625,0,1
0.08966064453125,1.37933349609375,-158,0
0.06585693359375,0.06585693359375,0,1
0.11090087890625,2.66558837890625,-264,11
0.17974853515625,3.18402099609375,-102,0
0.0079345703125,0.0079345703125,-1,0
0.4921875,0.4921875,0,1
0.435302734375,1.53472900390625,-92,3
0.09454345703125,1.37701416015625,-88,0
0.13031005859375,2.36590576171875,-103,0
0.0390625,0.4967041015625,0,24
0.16412353515625,2.70086669921875,-131,0
0.8433837890625,2.02777099609375,-123,1
0.0216064453125,0.740478515625,-112,0
0.97283935546875,6.1055908203125,-174,1
0.58660888671875,1.9700927734375,-120,2
0.0450439453125,0.0450439453125,0,1
0.5145263671875,1.72283935546875,-124,2
0.0234375,0.0234375,0,1
0.29412841796875,2.0784912109375,-205,2
0.07427978515625,0.07427978515625,0,1
0.7265625,0.7265625,0,1
0.3233642578125,1.86895751953125,-96,6
0.1038818359375,2.5755615234375,-121,0
0.18194580078125,0.28759765625,0,3
0.11328125,1.457763671875,-178,10
0.08233642578125,1.25714111328125,-106,0
0.15625,1.09619140625,0,12
0.21575927734375,13.23931884765625,-900,26
0.11102294921875,1.35260009765625,-143,2
0.009521484375,0.009521484375,-1,0
0.0426025390625,1.82501220703125,-126,0
0.0703125,0.54644775390625,0,10
0.01873779296875,0.94671630859375,-125,0
0.01422119140625,0.0621337890625,-123,0
0.0655517578125,0.0655517578125,0,1
0.06976318359375,1.672607421875,-160,0
0.04803466796875,0.57476806640625,-131,0
0.832275390625,2.6063232421875,-91,1
0.06927490234375,0.06927490234375,0,1
0.2017822265625,4.178466796875,-129,0
0.0479736328125,1.359130859375,-142,0
0.044921875,0.044921875,0,1
0.278076171875,3.49493408203125,-210,2
0.81524658203125,14.41339111328125,-296,1
0.0921630859375,1.64581298828125,-90,0
0.13970947265625,1.48992919921875,-173,5
0.09088134765625,3.18511962890625,-115,0
0.61663818359375,3.33807373046875,-269,1
0.01849365234375,0.900146484375,-142,0
0.4765625,0.4765625,0,1
0.077880859375,1.46539306640625,-91,0
0.11431884765625,2.486083984375,-115,0
0.05010986328125,1.99176025390625,-131,0
0.1783447265625,4.00244140625,-132,0
0.697265625,0.697265625,0,1
0.01861572265625,0.45196533203125,-184,7
0.409912109375,0.409912109375,0,1
0.651123046875,3.248779296875,-150,4
0.0223388671875,0.714111328125,-133,1
0.1651611328125,3.7030029296875,-154,0
0.52020263671875,1.95001220703125,-140,3
1.0,1.07257080078125,1,3
0.07012939453125,1.3555908203125,-129,1
0.053466796875,1.071533203125,-138,1
0.13165283203125,2.55780029296875,-124,0
0.01007080078125,0.2230224609375,-168,0
0.074951171875,1.68310546875,-152,0
0.07037353515625,1.83111572265625,-202,1
0.14056396484375,2.6915283203125,-111,0
0.455322265625,1.6495361328125,-200,3
0.0985107421875,2.47467041015625,-181,0
0.07598876953125,1.51800537109375,-105,0
0.10931396484375,2.82525634765625,-156,0
0.05157470703125,1.327880859375,-310,1
0.12890625,2.7686767578125,-151,0
0.06195068359375,1.296875,-96,0
0.05572509765625,1.34619140625,-132,1
0.05859375,2.462646484375,-221,22
0.11279296875,0.11279296875,0,1
0.0626220703125,1.488037109375,-115,0
0.0394287109375,1.10552978515625,-128,0
0.15625,0.15625,0,1
0.0621337890625,1.49267578125,-146,1
0.0286865234375,0.90496826171875,-109,0
0.2677001953125,4.54620361328125,-121,1
0.18060302734375,3.62017822265625,-136,0
0.45123291015625,0.45123291015625,0,1
0.015625,0.05023193359375,0,4
0.13751220703125,1.65179443359375,-192,3
0.2171630859375,1.85888671875,-169,5
0.0517578125,0.73291015625,-126,0
0.17669677734375,1.60986328125,-125,4
0.1195068359375,1.5572509765625,-146,1
0.09027099609375,2.27520751953125,-170,0
0.01983642578125,0.306396484375,-119,0
0.0693359375,0.7999267578125,-85,0
0.125,0.125,0,1
0.015625,0.015625,0,1
0.08575439453125,2.02362060546875,-170,0
0.69622802734375,6.466796875,-330,4
0.13726806640625,1.6129150390625,-172,2
0.1171875,1.67864990234375,0,27
0.0859375,0.51953125,0,10
0.0994873046875,0.0994873046875,0,1
0.2568359375,0.40728759765625,0,8
0.1966552734375,0.424072265625,-229,1
0.5361328125,2.16070556640625,-160,2
0.1015625,0.1015625,0,1
0.1226806640625,2.53143310546875,-147,0
0.140625,0.140625,0,1
0.015625,0.03125,0,3
0.13641357421875,1.20068359375,-100,1
0.19158935546875,3.51910400390625,-111,0
0.12939453125,2.5067138671875,-116,0
0.921875,1.66131591796875,0,2
0.07147216796875,1.6549072265625,-141,0
0.1220703125,2.31329345703125,-108,0
0.4310302734375,5.26788330078125,-280,2
0.69940185546875,2.8372802734375,-121,1
0.0703125,0.0703125,0,1
0.1875,0.201904296875,0,2
0.20782470703125,0.20782470703125,0,1
0.01934814453125,0.23883056640625,-220,7
0.1680908203125,3.8775634765625,-188,13
0.34375,0.559814453125,0,2
0.02392578125,0.29803466796875,-107,1
0.00982666015625,0.161865234375,-116,1
0.0191650390625,0.0191650390625,0,1
0.0234375,0.05926513671875,0,3
0.071044921875,1.793212890625,-177,0
0.2734375,0.862548828125,0,7
0.1279296875,2.36175537109375,-187,0
0.7265625,1.33197021484375,0,2
0.0982666015625,1.16986083984375,-117,0
0.1383056640625,2.38702392578125,-294,10
0.13909912109375,1.47039794921875,-89,0
0.49951171875,1.845703125,-330,1
0.067626953125,1.64654541015625,-149,0
0.62255859375,2.1932373046875,-105,3
0.1767578125,1.06390380859375,-104,1
0.63037109375,1.70635986328125,-92,2
0.5078125,0.5078125,0,1
0.0078125,0.0078125,0,1
0.10235595703125,1.787109375,-131,12
0.0390625,1.4901123046875,-150,21
0.06793212890625,1.5091552734375,-123,0
0.0499267578125,1.46551513671875,-84,0
0.06915283203125,1.48492431640625,-117,0
0.10992431640625,1.8199462890625,-101,19
0.33758544921875,3.32952880859375,-254,2
0.33990478515625,1.7840576171875,-108,3
0.1876220703125,1.837890625,-153,2
0.06475830078125,1.9759521484375,-173,0
0.01458740234375,0.6322021484375,-235,6
0.453125,0.453125,0,1
0.34375,0.34375,0,1
0.21746826171875,0.21746826171875,0,1
0.012451171875,0.012451171875,-1,0
0.015380859375,0.05963134765625,-112,0
0.07025146484375,1.60528564453125,-140,0
0.203125,0.203125,0,1
0.38897705078125,6.97723388671875,-122,0
0.00921630859375,0.39471435546875,-112,0
0.09429931640625,2.021728515625,-146,0
0.2857666015625,4.10137939453125,-398,4
0.15264892578125,0.15264892578125,0,1
0.14642333984375,3.38616943359375,-166,0
0.0250244140625,0.29345703125,-196,2
0.0751953125,1.62603759765625,-163,9
0.01190185546875,0.31622314453125,-90,0
0.17486572265625,1.61419677734375,-145,4
0.08135986328125,2.071044921875,-170,0
0.1639404296875,1.55377197265625,-183,7
0.20037841796875,1.63385009765625,-88,1
0.03741455078125,0.64434814453125,-169,0
0.0234375,0.5701904296875,-52,0
0.17047119140625,1.6549072265625,-159,1
0.046875,0.09375,0,2
0.13623046875,3.11834716796875,-112,0
0.5,0.5,0,1
0.127197265625,1.42120361328125,-149,2
0.316162109375,5.72784423828125,-101,0
0.265625,0.265625,0,1
0.22259521484375,3.13702392578125,-112,0
0.11846923828125,1.76422119140625,-180,1
0.015625,0.015625,0,1
0.380859375,2.9901123046875,-201,1
0.0234375,0.0234375,0,1
0.12908935546875,1.611083984375,-127,2
0.03851318359375,1.03582763671875,-125,0
0.11370849609375,2.75482177734375,-155,0
0.0986328125,3.10894775390625,-93,0
0.16339111328125,3.97015380859375,-104,0
0.30096435546875,0.30096435546875,0,1
0.04656982421875,1.53961181640625,-126,0
0.08575439453125,1.6219482421875,-100,0
0.07232666015625,2.12884521484375,-272,19
0.3221435546875,1.39312744140625,-95,2
0.18536376953125,3.03509521484375,-120,0
0.296875,0.38201904296875,0,2
0.0389404296875,0.0389404296875,0,1
0.139404296875,6.027099609375,-498,11
0.016357421875,0.4483642578125,-90,0
0.03912353515625,1.24176025390625,-98,0
0.1953125,0.688720703125,0,7
0.0283203125,0.2591552734375,-96,0
0.115234375,2.03106689453125,-252,8
0.15728759765625,1.3736572265625,-111,1
0.0430908203125,1.28564453125,-107,25
0.03125,0.123779296875,0,4
0.0703125,0.0703125,0,1
0.1571044921875,3.15887451171875,-141,0
0.1015625,0.1015625,0,1
0.03955078125,0.03955078125,0,1
0.106201171875,0.106201171875,0,1
0.537353515625,3.107177734375,-133,5
0.3880615234375,0.3880615234375,0,1
0.2293701171875,1.29168701171875,-107,1
0.18255615234375,1.435791015625,-111,1
0.0238037109375,0.0238037109375,0,1
0.00653076171875,0.00653076171875,-1,0
0.1484375,0.18292236328125,0,2
0.3482666015625,2.4833984375,-237,5
0.18328857421875,3.60577392578125,-133,0
0.098876953125,0.098876953125,0,1
0.4375,0.45867919921875,0,2
0.362548828125,6.69854736328125,-92,0
0.037841796875,1.41143798828125,-120,1
0.37554931640625,0.37554931640625,0,1
0.05108642578125,1.0233154296875,-87,0
0.0062255859375,0.0062255859375,0,1
0.102783203125,1.43609619140625,-86,0
0.11370849609375,2.851318359375,-193,0
0.159912109375,2.08734130859375,-230,12
0.39739990234375,0.39739990234375,0,1
0.398681640625,1.63916015625,-153,3
0.026611328125,0.54986572265625,-154,2
0.17742919921875,0.17742919921875,0,1
0.3271484375,0.5750732421875,0,4
0.04656982421875,0.04656982421875,0,1
0.08294677734375,1.972900390625,-128,0
0.1875,0.1875,0,1
0.33489990234375,0.33489990234375,0,1
0.0078125,0.01220703125,0,2
0.0281982421875,0.433349609375,-170,1
0.344482421875,0.4935302734375,0,3
0.15545654296875,3.9586181640625,-196,0
0.02398681640625,0.75592041015625,-115,0
0.43896484375,1.64178466796875,-118,1
0.2015380859375,5.08447265625,-216,0
0.428466796875,8.2344970703125,-124,0
0.0947265625,2.02508544921875,-146,0
0.10211181640625,2.49285888671875,-163,0
0.06695556640625,1.7218017578125,-305,4
0.05023193359375,4.4224853515625,-411,43
0.08050537109375,1.484619140625,-90,0
0.02630615234375,1.0897216796875,-113,3
0.08074951171875,0.08074951171875,0,1
0.125,0.8603515625,-201,5
0.12554931640625,3.73773193359375,-200,0
0.25482177734375,0.25482177734375,0,1
0.2471923828125,2.24749755859375,-178,2
0.2174072265625,1.61370849609375,-100,5
0.78662109375,4.99224853515625,-240,1
0.1903076171875,0.1903076171875,0,1
0.33245849609375,0.33245849609375,0,1
0.0537109375,0.59088134765625,-87,0
0.0697021484375,1.0928955078125,-93,3
0.0633544921875,1.44097900390625,-159,2
0.04443359375,0.19610595703125,-105,0
0.1796875,0.328125,0,2
0.0064697265625,0.32147216796875,-127,0
0.06915283203125,0.082275390625,-29,1
0.40313720703125,0.40313720703125,0,1
0.104736328125,2.27496337890625,-161,0
0.1517333984375,1.33233642578125,-103,1
0.1864013671875,4.455078125,-144,0
0.0703125,0.1138916015625,0,2
0.02484130859375,0.0516357421875,-78,0
0.04071044921875,1.14453125,-89,0
0.10150146484375,1.8792724609375,-102,0
0.0703125,0.0703125,0,1
0.28778076171875,5.45294189453125,-125,0
0.3125,0.64581298828125,0,4
1.0,1.0,1,1
0.18878173828125,1.76055908203125,-157,1
0.2303466796875,0.37725830078125,0,2
0.07196044921875,1.712890625,-145,0
0.053955078125,0.053955078125,0,1
0.09332275390625,0.56158447265625,-90,1
0.2481689453125,1.37310791015625,-110,1
0.263427734375,3.6915283203125,-94,0
0.0078125,0.0635986328125,0,9
0.0765380859375,1.522705078125,-158,1
0.0350341796875,0.64239501953125,-212,4
0.0625,1.545654296875,-107,13
0.60955810546875,11.017578125,-289,1
