l0 density,l1 density,min,max
0.1640625,0.6728515625,0,9
0.3541259765625,0.3541259765625,0,1
0.453125,0.453125,0,1
0.171630859375,2.1209716796875,-161,4
0.37445068359375,1.8262939453125,-123,4
0.08343505859375,1.83917236328125,-101,1
0.093994140625,1.31768798828125,-173,4
0.205322265625,2.00762939453125,-98,1
0.49774169921875,8.11102294921875,-158,0
0.03125,0.1016845703125,0,4
0.07757568359375,1.49273681640625,-128,10
0.0740966796875,0.581787109375,-205,5
0.33477783203125,7.54132080078125,-227,3
0.1015625,0.1968994140625,0,3
0.38836669921875,3.06024169921875,-224,6
0.1055908203125,2.19677734375,-323,5
0.08056640625,1.86572265625,-167,2
0.109375,0.109375,0,1
0.07568359375,2.05609130859375,-123,2
0.49334716796875,2.467041015625,-233,6
0.34283447265625,0.34283447265625,0,1
0.05902099609375,1.33685302734375,-171,5
0.123291015625,1.51507568359375,-151,5
0.04644775390625,0.82427978515625,-98,2
0.09588623046875,2.8470458984375,-84,0
0.140625,0.140625,0,1
0.39111328125,0.39111328125,0,1
0.13580322265625,1.6507568359375,-149,7
0.390625,0.90057373046875,0,3
0.22613525390625,1.626953125,-170,5
0.125,0.125,0,1
0.3897705078125,2.4061279296875,-128,0
0.14605712890625,1.87896728515625,-322,8
0.05517578125,1.06494140625,-118,3
0.24444580078125,0.4400634765625,0,4
0.42138671875,0.42138671875,0,1
0.09326171875,1.35003662109375,-96,2
0.140625,1.1019287109375,-1,10
0.1640625,0.1640625,0,1
0.5013427734375,2.5377197265625,-232,6
0.404541015625,3.44903564453125,-94,0
0.297119140625,3.7138671875,-238,5
0.03631591796875,0.03631591796875,0,1
0.28363037109375,2.196044921875,-199,6
0.1219482421875,1.63330078125,-107,3
0.04217529296875,2.537353515625,-281,24
0.21307373046875,2.454345703125,-158,10
0.12939453125,3.469482421875,-101,1
0.281005859375,1.6502685546875,-127,3
0.380859375,1.61822509765625,-114,3
0.75445556640625,2.5079345703125,-155,4
0.3546142578125,4.33697509765625,-168,1
0.59912109375,3.03094482421875,-181,5
0.81024169921875,5.5716552734375,-89,0
0.0703125,0.314208984375,0,5
0.79107666015625,1.9954833984375,-125,3
0.1328125,0.3868408203125,-4,6
0.19647216796875,3.11688232421875,-258,7
0.03424072265625,0.03424072265625,0,1
0.87908935546875,3.07745361328125,-105,0
0.9599609375,2.64306640625,-136,4
0.0455322265625,0.0455322265625,0,1
0.203857421875,2.13720703125,-142,3
0.24530029296875,2.7462158203125,-126,1
0.42803955078125,0.42803955078125,0,1
0.24249267578125,1.8050537109375,-330,9
0.828125,0.9034423828125,0,2
0.6055908203125,7.0208740234375,-155,7
0.375,0.75,0,2
0.02740478515625,0.9034423828125,-118,1
0.109375,0.109375,0,1
0.12164306640625,1.71124267578125,-148,4
0.04486083984375,0.83709716796875,-200,6
0.1839599609375,1.90093994140625,-100,1
0.3023681640625,2.83245849609375,-124,1
0.18780517578125,1.8763427734375,-114,2
0.1484375,0.50958251953125,0,5
1.0,1.0,1,1
0.1026611328125,4.26666259765625,-115,0
0.64111328125,0.64111328125,0,1
1.0,1.50030517578125,-110,4
0.0625,0.3616943359375,0,8
0.32763671875,1.86334228515625,-157,4
0.0869140625,1.42547607421875,-227,7
0.023681640625,0.023681640625,0,1
0.087646484375,1.35089111328125,-110,2
0.10150146484375,1.3115234375,-124,4
0.1982421875,1.96337890625,-141,4
0.20587158203125,2.27288818359375,-151,3
0.099365234375,2.7601318359375,-103,1
0.1328125,0.624755859375,0,10
0.370361328125,9.0218505859375,-167,0
0.5859375,0.5859375,0,1
0.23468017578125,0.23468017578125,0,1
0.0546875,0.0546875,0,1
0.1668701171875,3.27081298828125,-180,9
0.0528564453125,1.34033203125,-161,3
0.29046630859375,3.975341796875,-100,0
0.0703125,0.1837158203125,0,3
0.09063720703125,0.99578857421875,-98,2
0.078125,0.078125,0,1
0.13360595703125,4.3475341796875,-122,1
0.0703125,0.95318603515625,0,17
0.5072021484375,9.314208984375,-228,3
0.1143798828125,1.30035400390625,-116,4
0.0345458984375,0.663818359375,-96,2
0.984375,0.984375,0,1
0.15618896484375,1.91357421875,-154,4
1.0,1.0889892578125,1,2
0.3984375,0.3984375,0,1
0.3984375,5.69964599609375,-210,6
0.125,0.1796875,0,2
0.921142578125,2.20684814453125,-87,3
0.029541015625,1.61260986328125,-170,1
0.24200439453125,1.68853759765625,-148,5
0.11273193359375,1.545654296875,-103,2
0.26708984375,2.61285400390625,-86,0
